"genome_id","genome_name","Phenotype","Phenotype_Sam_Justification","Phenotype_final","other_names","ncbi_taxon_id","taxon_lineage_i_ds","taxon_lineage_names","superkingdom","kingdom","phylum","class","order","family","genus","species","genome_status","strain","serovar","biovar","pathovar","mlst","segment","subtype","h_type","n_type","h1_clade_global","h1_clade_us","h5_clade","p_h1n1_like","lineage","clade","subclade","other_typing","culture_collection","type_strain","reference","genome_quality","completion_date","publication","authors","bio_project_accession","bio_sample_accession","assembly_accession","sra_accession","gen_bank_accessions","sequencing_center","sequencing_status","sequencing_platform","sequencing_depth","assembly_method","chromosome","plasmids","contigs","size","gc_content","contig_l50","contig_n50","trna","rrna","mat_peptide","cds","coarse_consistency","fine_consistency","check_m_contamination","check_m_completeness","genome_quality_flags","isolation_source","isolation_comments","collection_date","collection_year","season","isolation_country","geographic_group","geographic_location","other_environmental","host_name","host_common_name","host_gender","host_age","host_health","host_group","lab_host","passage","other_clinical","additional_metadata","comments","date_inserted","date_modified","nm_contigs"
1907202.14,"Roseobacter sp. strain C15_61_62_6","unkown","No phototrophic growth, no growth with H2","Halotolerant_extra","NA",1907202,"131567;2;1224;28211;204455;2854170;2433;196798;1907202","cellular organisms;Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Roseobacter;unclassified Roseobacter;Roseobacter sp.","Bacteria","NA","Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Roseobacteraceae","Roseobacter","NA","WGS","C15_61_62_6","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Good","2020-11-23T00:00:00Z","NA","NA","PRJNA657625","SAMN16454458","GCA_015665415.1","NA","JADFAE000000000","University of Califronia","WGS","Illumina HiSeq","1x","metaSPAdes v. 3.8.1","NA",0,40,4474503,59.176582,7,243772,47,"NA","NA",4415,99.7,98.2,"NA","NA","NA","pentadecane enrichment inoculated with seawater","NA","2017-06",2017,"NA","NA","NA","Atlantic Ocean","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","sample_type:metagenomic assembly;sample_type:metagenomic assembly","Metagenome assembled genomes from pentadecane enrichments. Seawater was collected from the North Atlantic at a depth of 500 meters.","2021-01-02T05:43:50.902Z","2021-01-02T05:43:50.902Z",40
1907202.5,"Roseobacter sp. strain MED633","unkown","No phototrophic growth, no growth with H2","Halotolerant_extra","NA",1907202,"131567;2;1224;28211;204455;2854170;2433;196798;1907202","cellular organisms;Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Roseobacter;unclassified Roseobacter;Roseobacter sp.","Bacteria","NA","Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Roseobacteraceae","Roseobacter","NA","WGS","MED633","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Good","2017-10-24T00:00:00Z","NA","NA","PRJNA391943","SAMN07620053","GCA_002691425.1","NA","NZHW00000000","University of Southern California","WGS","Illumina HiSeq","Not Applicable","Megahit v. 1.0.3, minimus2 v. 2.0.8","NA",0,88,3500593,60,17,55033,40,"NA","NA",3612,99.2,95,9.4,100,"NA","marine water sample","NA",2010,2010,"NA","Indian Ocean","NA","Indian Ocean: Eastern Africa Coastal Province","env_biome:marine pelagic biome","NA","NA","NA","NA","NA","NA","NA","NA","NA","collected_by:Tara Oceans Consortium;sample_type:metagenomic assembly","Utilizing the available metagenomic data from the Tara Oceans global expedition, we have used current assembly and binning techniques to reconstruct draft metagenome-assembled bacterial and archaeal genomes, with an estimated completion of Ã¢â€°Â¥50%;derived from metagenome","2017-11-26T01:32:41.636Z","2017-11-26T01:32:41.636Z",88
1907202.11,"Roseobacter sp. strain NP10","unkown","No phototrophic growth, no growth with H2","Halotolerant_extra","NA",1907202,"131567;2;1224;28211;204455;2854170;2433;196798;1907202","cellular organisms;Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Roseobacter;unclassified Roseobacter;Roseobacter sp.","Bacteria","NA","Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Roseobacteraceae","Roseobacter","NA","WGS","NP10","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Good","2017-10-26T00:00:00Z","NA","NA","PRJNA391943","SAMN07620054","GCA_002731875.1","NA","PCCY00000000","University of Southern California","WGS","Illumina HiSeq","Not Applicable","Megahit v. 1.0.3, minimus2 v. 2.0.8","NA",0,38,4132734,56.79,6,150453,42,1,"NA",4308,97.7,95,1.5,100,"NA","marine water sample","NA",2010,2010,"NA","Indian Ocean","NA","Indian Ocean: Eastern Africa Coastal Province","env_biome:marine pelagic biome","NA","NA","NA","NA","NA","NA","NA","NA","NA","collected_by:Tara Oceans Consortium;sample_type:metagenomic assembly","Utilizing the available metagenomic data from the Tara Oceans global expedition, we have used current assembly and binning techniques to reconstruct draft metagenome-assembled bacterial and archaeal genomes, with an estimated completion of Ã¢â€°Â¥50%;derived from metagenome","2017-11-26T21:28:34.967Z","2017-11-26T21:28:34.967Z",38
1907202.8,"Roseobacter sp. strain SP159","unkown","No phototrophic growth, no growth with H2","Halotolerant_extra","NA",1907202,"131567;2;1224;28211;204455;2854170;2433;196798;1907202","cellular organisms;Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Roseobacter;unclassified Roseobacter;Roseobacter sp.","Bacteria","NA","Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Roseobacteraceae","Roseobacter","NA","WGS","SP159","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Good","2017-10-25T00:00:00Z","NA","NA","PRJNA391943","SAMN07620058","GCA_002708965.1","NA","PAPQ00000000","University of Southern California","WGS","Illumina HiSeq","Not Applicable","Megahit v. 1.0.3, minimus2 v. 2.0.8","NA",0,86,3619350,56.79,23,44269,33,"NA","NA",3738,95.2,92.7,"NA",95.5,"NA","marine water sample","NA",2011,2011,"NA","Pacific Ocean","NA","Pacific Ocean: South Pacific Ocean","env_biome:marine pelagic biome","NA","NA","NA","NA","NA","NA","NA","NA","NA","collected_by:Tara Oceans Consortium;sample_type:metagenomic assembly","Utilizing the available metagenomic data from the Tara Oceans global expedition, we have used current assembly and binning techniques to reconstruct draft metagenome-assembled bacterial and archaeal genomes, with an estimated completion of Ã¢â€°Â¥50%;derived from metagenome","2017-11-26T18:01:15.715Z","2017-11-26T18:01:15.715Z",86
1907202.9,"Roseobacter sp. strain SP57","unkown","No phototrophic growth, no growth with H2","Halotolerant_extra","NA",1907202,"131567;2;1224;28211;204455;2854170;2433;196798;1907202","cellular organisms;Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Roseobacter;unclassified Roseobacter;Roseobacter sp.","Bacteria","NA","Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Roseobacteraceae","Roseobacter","NA","WGS","SP57","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Good","2017-10-25T00:00:00Z","NA","NA","PRJNA391943","SAMN07620057","GCA_002716265.1","NA","PBAD00000000","University of Southern California","WGS","Illumina HiSeq","Not Applicable","Megahit v. 1.0.3, minimus2 v. 2.0.8","NA",0,44,2980545,60.63,12,81866,28,2,"NA",3016,95.6,91.6,3.2,94,"NA","marine water sample","NA",2010,2010,"NA","Atlantic Ocean","NA","Atlantic Ocean: South Atlantic Ocean","env_biome:marine pelagic biome","NA","NA","NA","NA","NA","NA","NA","NA","NA","collected_by:Tara Oceans Consortium;sample_type:metagenomic assembly","Utilizing the available metagenomic data from the Tara Oceans global expedition, we have used current assembly and binning techniques to reconstruct draft metagenome-assembled bacterial and archaeal genomes, with an estimated completion of Ã¢â€°Â¥50%;derived from metagenome","2017-11-26T20:31:55.018Z","2017-11-26T20:31:55.018Z",44
1236613.3,"Roseobacter sp. TSBP12","unkown","No phototrophic growth, no growth with H2","Halotolerant_extra","NA",1236613,"131567;2;1224;28211;204455;2854170;2433;196798;1236613","cellular organisms;Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Roseobacter;unclassified Roseobacter;Roseobacter sp. TSBP12","Bacteria","NA","Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Roseobacteraceae","Roseobacter","NA","WGS","TSBP12","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Good","2019-10-16T00:00:00Z","NA","NA","PRJNA445188","SAMN08770265","GCA_009129705.1","NA","PYIB00000000","Gyeongbuk Institute for Marine Bioindustry(GIMB)","WGS","IonTorrent","140.0x","CLC NGS Cell v. Workbench v.6.0.1","NA",0,96,4393065,58.16513,11,119800,43,1,"NA",4830,97.6,92.7,"NA","NA","NA","sediment","NA",40667,2011,"NA","South Korea","Asia","South Korea: Tae-an","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","sample_type:bacterial single cell","High PAHs degradation activity","2019-10-28T01:46:42.164Z","2019-10-28T01:46:42.164Z",96
1907202.19,"Roseobacter sp. Ww482","unkown","No phototrophic growth, no growth with H2","Halotolerant_extra","NA",1907202,"131567;2;1224;28211;204455;2854170;2433;196798;1907202","cellular organisms;Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Roseobacter;unclassified Roseobacter;Roseobacter sp.","Bacteria","NA","Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Roseobacteraceae","Roseobacter","NA","WGS","Ww482","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Good","2022-08-12T00:00:00Z","NA","NA","PRJNA668816","SAMN19290009","GCA_024639605.1","NA","JAHEHZ000000000","NA","WGS","Illumina HiSeq","12.5x","SPAdes v. 3.13.1","NA",0,260,3666780,60.337753,54,22087,31,"NA","NA",3946,97.3,94,0.9,99.1,"NA","sediment","NA",43416,2018,"NA","New Zealand","Oceania","New Zealand: Waiwera River, Auckland","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","sample_type:metagenomic assembly","NA","2022-09-02T16:22:22.901Z","2022-09-02T16:22:22.901Z",260
2859783.3,"Roseobacter sp. YSTF-M11","unkown","No phototrophic growth, no growth with H2","Halotolerant_extra","NA",2859783,"131567;2;1224;28211;204455;2854170;2433;2859783","cellular organisms;Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Roseobacter;Roseobacter insulae","Bacteria","NA","Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Roseobacteraceae","Roseobacter","NA","WGS","YSTF-M11","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Good","2021-07-27T00:00:00Z","NA","NA","PRJNA746705","SAMN20236572","GCA_019375555.1","NA","JAHXDN000000000","Sungkyunkwan University","WGS","Illumina MiSeq","337.88x","SPAdes v. 3.13.0","NA",0,17,4882487,60.33593,3,573784,43,3,"NA",5012,99,97.4,"NA","NA","NA","tidal flat sediment","NA",2019,2019,"NA","South Korea","Asia","South Korea: Yeongheung island","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","sample_type:Pure bacterial culture","Description of a novel Roseobacter species","2021-08-26T12:42:26.377Z","2021-08-26T12:42:26.377Z",17
391922.3,"Roseospira goensis strain JA135","unkown","No phototrophic growth, no growth with H2","Halotolerant_extra","NA",391922,"131567;2;1224;28211;204441;41295;86671;391922","cellular organisms;Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Roseospira;Roseospira goensis","Bacteria","NA","Pseudomonadota","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Roseospira","NA","WGS","JA135","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Representative","Good","2020-08-14T00:00:00Z","NA","NA","PRJNA580959","SAMN13165051","GCA_014197795.1","NA","JACIGI000000000","DOE Joint Genome Institute","WGS","Illumina","358.0x","SPAdes v. 3.13.0","NA",0,82,4186852,71.1963,12,124150,47,3,"NA",3807,93.3,91.4,"NA","NA","NA","NA","NA","NA","NA","NA","India","Asia","India","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Genome sequencing of Purple Non-Sulfur Bacteria to expand its genomic potential for discovery","2020-08-31T07:11:34.218Z","2020-08-31T07:11:34.218Z",82
140057.7,"Roseospira marina strain DSM 15113","HALOPHILES","HALOPHILES","Halophile","NA",140057,"131567;2;1224;28211;204441;41295;86671;140057","cellular organisms;Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Roseospira;Roseospira marina","Bacteria","NA","Pseudomonadota","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Roseospira","NA","WGS","DSM 15113","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","DSM:15113","NA","NA","Good","2020-08-14T00:00:00Z","NA","NA","PRJNA632319","SAMN14908375","GCA_014203135.1","NA","JACHII000000000","DOE Joint Genome Institute","WGS","Illumina","325.0x","SPAdes v. 3.13.0","NA",0,60,4607346,67.79068,6,269517,51,3,"NA",4281,92.8,91.2,"NA","NA","NA","NA","NA","NA","NA","NA","France","Europe","France","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Genome sequencing as part of The One Thousand Microbial Genomes Phase 4 (KMG IV) project","2020-08-22T15:40:34.972Z","2020-08-22T15:40:34.972Z",60
140057.6,"Roseospira marina strain DSM 15113","HALOPHILES","HALOPHILES","Halophile","NA",140057,"131567;2;1224;28211;204441;41295;86671;140057","cellular organisms;Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Roseospira;Roseospira marina","Bacteria","NA","Pseudomonadota","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Roseospira","NA","WGS","DSM 15113","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","DSM:15113","NA","NA","Good","2020-08-14T00:00:00Z","NA","NA","PRJNA580953","SAMN13166153","GCA_014197855.1","NA","JACIGJ000000000","DOE Joint Genome Institute","WGS","Illumina","325.0x","SPAdes v. 3.13.0","NA",0,57,4608686,67.793396,6,269739,51,3,"NA",4282,92.8,91.2,"NA","NA","NA","NA","NA","NA","NA","NA","France","Europe","France","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Genome sequencing of Purple Non-Sulfur Bacteria to expand its genomic potential for discovery","2020-08-22T14:30:49.477Z","2020-08-22T14:30:49.477Z",57
140057.4,"Roseospira marina strain DSM 15113","HALOPHILES","HALOPHILES","Halophile","NA",140057,"131567;2;1224;28211;204441;41295;86671;140057","cellular organisms;Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Roseospira;Roseospira marina","Bacteria","NA","Pseudomonadota","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Roseospira","NA","WGS","DSM 15113","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","DSM:15113","NA","Representative","Good","2019-09-20T00:00:00Z","NA","NA","PRJNA564439","SAMN12713507","GCA_008630015.1","NA","VWPJ00000000","Bellevue University","WGS","Illumina MiniSeq","40.0x","SPAdes v. 3.10.0","NA",0,81,4615053,67.79149,8,189004,47,2,"NA",4318,"NA","NA","NA","NA","NA","marine sediments","NA",2002,2002,"NA","France","Europe","France: Arcachon Bay","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","sample_type:Purified culture;biomaterial_provider:DSMZ;collected_by:R. Guyoneaud and P. Caumette;identified_by:P. Caumette","The Rhodospirillaceae are a fairly heterogeneous collection of purple bacteria. The genome sequence of Roseospira marina DSM15113 is one of the more divergent members of the non-sulfur purple photosynthetic bacterial family.","2019-10-02T10:57:18.122Z","2019-10-02T10:57:18.122Z",81
140058.4,"Roseospira navarrensis strain DSM 15114","HALOPHILES","HALOPHILES","Halophile","NA",140058,"131567;2;1224;28211;204441;41295;86671;140058","cellular organisms;Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Roseospira;Roseospira navarrensis","Bacteria","NA","Pseudomonadota","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Roseospira","NA","WGS","DSM 15114","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","DSM:15114","Yes","Representative","Good","2019-11-05T00:00:00Z","NA","NA","PRJNA586776","SAMN13168652","GCA_009601025.1","NA","WIVE00000000","Bellevue University","WGS","Illumina MiniSeq","16.0x","Spades de novo v. 3.10.0","NA",0,197,4430246,69.70579,25,56615,48,2,"NA",4102,"NA","NA","NA","NA","NA","sulfur spring","NA",2002,2002,"NA","Spain","Europe","Spain: Pyrenees","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","sample_type:Purified culture;biomaterial_provider:DSMZ;collected_by:Guyoneaud et al.","Roseospira navarrensis is a purple nonsulfur bacteria, belonging to the alpha-Proteobacteria. We sequenced the genome of R. navarrensis strain DSM15114, type strain.","2019-11-25T15:10:37.049Z","2019-11-25T15:10:37.049Z",197
390880.3,"Roseospira visakhapatnamensis strain JA131","unkown","Halotolerant, https://bacdive.dsmz.de/strain/13963","Halotolerant_extra","NA",390880,"131567;2;1224;28211;204441;41295;86671;390880","cellular organisms;Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Roseospira;Roseospira visakhapatnamensis","Bacteria","NA","Pseudomonadota","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Roseospira","NA","WGS","JA131","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Representative","Good","2020-08-14T00:00:00Z","NA","NA","PRJNA580960","SAMN13165130","GCA_014197915.1","NA","JACIGK000000000","DOE Joint Genome Institute","WGS","Illumina","333.0x","SPAdes v. 3.13.0","NA",0,99,4496604,69.55507,12,150658,52,3,"NA",4139,92.6,91.2,"NA","NA","NA","NA","NA","NA","NA","NA","India","Asia","India","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Genome sequencing of Purple Non-Sulfur Bacteria to expand its genomic potential for discovery","2020-08-31T07:11:59.040Z","2020-08-31T07:11:59.040Z",99
987059.4,"Rubrivivax benzoatilyticus JA2 = ATCC BAA-35","HALOTOLERANTS","HALOTOLERANTS","Halotolerant","NA",987059,"131567;2;1224;28216;80840;2975441;28067;316997;987059","cellular organisms;Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Sphaerotilaceae;Rubrivivax;Rubrivivax benzoatilyticus;Rubrivivax benzoatilyticus JA2 = ATCC BAA-35","Bacteria","NA","Pseudomonadota","Betaproteobacteria","Burkholderiales","Sphaerotilaceae","Rubrivivax","Rubrivivax benzoatilyticus","WGS","ATCC BAA-35","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Good","NA","NA","NA","PRJNA183033","SAMN02440917","GCA_000420125.1","NA","ATUI00000000","NA","WGS","NA","NA","NA","NA",0,58,4160065,71.56,9,174073,46,5,"NA",3814,98.2,96.5,"NA",100,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2014-12-08T22:12:45.006Z","2015-03-16T03:17:09.594Z",58
987059.3,"Rubrivivax benzoatilyticus JA2 = ATCC BAA-35","HALOTOLERANTS","HALOTOLERANTS","Halotolerant","NA",987059,"131567;2;1224;28216;80840;2975441;28067;316997;987059","cellular organisms;Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Sphaerotilaceae;Rubrivivax;Rubrivivax benzoatilyticus;Rubrivivax benzoatilyticus JA2 = ATCC BAA-35","Bacteria","NA","Pseudomonadota","Betaproteobacteria","Burkholderiales","Sphaerotilaceae","Rubrivivax","Rubrivivax benzoatilyticus","WGS","ATCC BAA-35","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Good","NA","NA","NA","PRJNA63127","SAMN02471805","GCA_000190375.2","NA","AEWG00000000","NA","WGS","NA","NA","NA","NA",0,164,4129939,71.57,28,43528,45,3,"NA",3768,97.9,96.2,"NA",99.9,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2014-12-08T22:12:45.008Z","2015-03-16T03:17:09.594Z",164
316997.6,"Rubrivivax benzoatilyticus strain JA2-Glc","HALOTOLERANTS","HALOTOLERANTS","Halotolerant","NA",316997,"131567;2;1224;28216;80840;2975441;28067;316997","cellular organisms;Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Sphaerotilaceae;Rubrivivax;Rubrivivax benzoatilyticus","Bacteria","NA","Pseudomonadota","Betaproteobacteria","Burkholderiales","Sphaerotilaceae","Rubrivivax","NA","WGS","JA2-Glc","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Good","2020-03-16T00:00:00Z","NA","NA","PRJNA609886","SAMN14260759","GCA_011365715.1","NA","JAAOCE000000000","JNTUH","WGS","Illumina HiSeq","100.0x","UNICYCLER v. 0.4.8","NA",0,31,4148492,71.63437,5,375635,46,1,"NA",3880,96.2,94.7,"NA","NA","NA","paddy soil","isolated after 18 days of incubation for sequencing","2019-12",2019,"NA","India","Asia","India: Elluru","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","sample_type:Bacterial culture","Strain JA2 was grown on glucose as carbon source and the genomic DNA was isolated after 18 days of incubation for sequencing.","2020-03-27T18:15:19.146Z","2020-03-27T18:15:19.146Z",31
316997.5,"Rubrivivax benzoatilyticus strain JA2-Mal","HALOTOLERANTS","HALOTOLERANTS","Halotolerant","NA",316997,"131567;2;1224;28216;80840;2975441;28067;316997","cellular organisms;Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Sphaerotilaceae;Rubrivivax;Rubrivivax benzoatilyticus","Bacteria","NA","Pseudomonadota","Betaproteobacteria","Burkholderiales","Sphaerotilaceae","Rubrivivax","NA","WGS","JA2-Mal","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Representative","Good","2020-03-16T00:00:00Z","NA","NA","PRJNA609880","SAMN14260725","GCA_011365705.1","NA","JAAOCD000000000","JNTUH","WGS","Illumina HiSeq","100.0x","UNICYCLER v. 0.4.8","NA",0,30,4157263,71.63667,4,427788,46,1,"NA",3883,96.6,95,"NA","NA","NA","paddy soil","NA","2019-12",2019,"NA","India","Asia","India: Elluru","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","sample_type:Bacterial culture","Strain JA2 was repeatedly grown under laboratory conditions on malate as carbon source and the genome was re-sequenced after 10 years to study the mutations (if any) in the genome.","2020-03-27T18:10:21.171Z","2020-03-27T18:10:21.171Z",30
983917.3,"Rubrivivax gelatinosus IL144","HALOTOLERANTS","HALOTOLERANTS","Halotolerant","NA",983917,"131567;2;1224;28216;80840;2975441;28067;28068;983917","cellular organisms;Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Sphaerotilaceae;Rubrivivax;Rubrivivax gelatinosus;Rubrivivax gelatinosus IL144","Bacteria","NA","Pseudomonadota","Betaproteobacteria","Burkholderiales","Sphaerotilaceae","Rubrivivax","Rubrivivax gelatinosus","Complete","IL144","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Good","2012-03-29T00:00:00Z","NA","NA","PRJNA62703","NA","GCA_000284255.1","NA","AP012320.1","National Institute of Technology and Evaluation","Complete","NA","NA","NA","NA",0,1,5043253,71.2,1,5043253,49,9,"NA",4588,99.8,99.4,"NA",100,"NA","Japanese pond","isolated from Japanese pond","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NBRC 100245Rubrivivax gelatinosus is the purple bacterium belonging to beta-proteobacteria, isolated from Japanese pond.","2014-12-08T22:12:45.025Z","2015-03-16T03:17:09.594Z",1
28068.12,"Rubrivivax gelatinosus strain CBS","HALOTOLERANTS","(https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0114551)","Halotolerant","NA",28068,"131567;2;1224;28216;80840;2975441;28067;28068","cellular organisms;Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Sphaerotilaceae;Rubrivivax;Rubrivivax gelatinosus","Bacteria","NA","Pseudomonadota","Betaproteobacteria","Burkholderiales","Sphaerotilaceae","Rubrivivax","NA","WGS","CBS","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Good","2020-12-04T00:00:00Z","NA","NA","PRJNA677142","SAMN16773062","GCA_015751865.1","NA","JADOUB000000000","DOE Joint Genome Institute","WGS","PacBio","180.0x","HGAP v. smrtlink/8.0.0.80529, HGAP 4","NA",0,2,5311659,71.053246,1,5076146,52,9,"NA",5002,99.6,98.8,"NA","NA","NA","NA","NA","NA","NA","NA","USA","North America","USA: Colorado","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Genome sequencing to determine microbial DNA methylation","2021-01-01T18:05:49.909Z","2021-01-01T18:05:49.909Z",2
28068.14,"Rubrivivax gelatinosus strain DSM 149","HALOTOLERANTS","HALOTOLERANTS","Halotolerant","NA",28068,"131567;2;1224;28216;80840;2975441;28067;28068","cellular organisms;Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Sphaerotilaceae;Rubrivivax;Rubrivivax gelatinosus","Bacteria","NA","Pseudomonadota","Betaproteobacteria","Burkholderiales","Sphaerotilaceae","Rubrivivax","NA","WGS","DSM 149","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","DSM:149","NA","NA","Good","1900-01-01T00:00:00Z","NA","NA","PRJNA387386","SAMN07535023","GCA_016583725.1","NA","NRRT00000000","GEOMAR Helmholtz Centre for Ocean Research Kiel","WGS","Illumina MiSeq","70x","SPAdes v. 3.10.1","NA",0,294,5456461,70.62348,30,53240,47,2,"NA",5374,99.2,96.8,"NA","NA","NA","greenhouse basin","NA","NA","NA","NA","Germany","Europe","Germany: Goettingen","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","sample_type:cell culture","Sequencing and assembly of draft genomes of cultured anoxygenic phototrophic bacteria","2021-02-01T05:08:26.185Z","2021-02-01T05:08:26.185Z",294
